activity_period,operating_airline,operating_airline_iata_code,geo_summary,geo_region,adjusted_passenger_count,year,month
2010-04-01,US Airways,US ,Domestic,US,46133,2010,April
2010-04-01,US Airways,US ,Domestic,US,48314,2010,April
2010-04-01,United Airlines,UA,Domestic,US,56878,2010,April
2010-04-01,United Airlines,UA,Domestic,US,57500,2010,April
2010-04-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,14701,2010,April
2010-04-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,13469,2010,April
2010-04-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,19896,2010,April
2010-04-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,20599,2010,April
2010-04-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,722,2010,April
2010-04-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,378048,2010,April
2010-04-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,391391,2010,April
2010-04-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,13710,2010,April
2010-04-01,United Airlines - Pre 07/01/2013,UA,International,Asia,66779,2010,April
2010-04-01,United Airlines - Pre 07/01/2013,UA,International,Asia,54694,2010,April
2010-04-01,United Airlines - Pre 07/01/2013,UA,International,Asia,4606,2010,April
2010-04-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,8227,2010,April
2010-04-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,6490,2010,April
2010-04-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,908,2010,April
2010-04-01,United Airlines - Pre 07/01/2013,UA,International,Canada,14142,2010,April
2010-04-01,United Airlines - Pre 07/01/2013,UA,International,Canada,15853,2010,April
2010-04-01,United Airlines - Pre 07/01/2013,UA,International,Canada,764,2010,April
2010-04-01,United Airlines - Pre 07/01/2013,UA,International,Europe,20444,2010,April
2010-04-01,United Airlines - Pre 07/01/2013,UA,International,Europe,22877,2010,April
2010-04-01,United Airlines - Pre 07/01/2013,UA,International,Europe,1058,2010,April
2010-04-01,United Airlines - Pre 07/01/2013,UA,International,Mexico,7344,2010,April
2010-04-01,United Airlines - Pre 07/01/2013,UA,International,Mexico,7438,2010,April
2010-04-01,United Airlines - Pre 07/01/2013,UA,International,Mexico,564,2010,April
2010-04-01,Virgin America,VX,Domestic,US,100443,2010,April
2010-04-01,Virgin America,VX,Domestic,US,104094,2010,April
2010-04-01,Virgin Atlantic,VS,International,Europe,7721,2010,April
2010-04-01,Virgin Atlantic,VS,International,Europe,7861,2010,April
2010-05-01,Aeromexico,AM,International,Mexico,3285,2010,May
2010-05-01,Aeromexico,AM,International,Mexico,3166,2010,May
2010-05-01,Air Berlin,AB,International,Europe,1337,2010,May
2010-05-01,Air Berlin,AB,International,Europe,972,2010,May
2010-05-01,Air Canada ,AC,International,Canada,22703,2010,May
2010-05-01,Air Canada ,AC,International,Canada,24250,2010,May
2010-05-01,Air China,CA,International,Asia,6997,2010,May
2010-05-01,Air China,CA,International,Asia,7608,2010,May
2010-05-01,Air France,AF,International,Europe,12576,2010,May
2010-05-01,Air France,AF,International,Europe,12911,2010,May
2010-05-01,Air New Zealand,NZ,International,Australia / Oceania,6465,2010,May
2010-05-01,Air New Zealand,NZ,International,Australia / Oceania,5019,2010,May
2010-05-01,AirTran Airways,FL,Domestic,US,13360,2010,May
2010-05-01,AirTran Airways,FL,Domestic,US,13271,2010,May
2010-05-01,Alaska Airlines,AS,Domestic,US,26854,2010,May
2010-05-01,Alaska Airlines,AS,Domestic,US,28889,2010,May
2010-05-01,Alaska Airlines,AS,International,Mexico,7665,2010,May
2010-05-01,Alaska Airlines,AS,International,Mexico,6841,2010,May
2010-05-01,All Nippon Airways,NH,International,Asia,5901,2010,May
2010-05-01,All Nippon Airways,NH,International,Asia,6686,2010,May
2010-05-01,American Airlines,AA,Domestic,US,142320,2010,May
2010-05-01,American Airlines,AA,Domestic,US,140620,2010,May
2010-05-01,Asiana Airlines,OZ,International,Asia,4681,2010,May
2010-05-01,Asiana Airlines,OZ,International,Asia,4758,2010,May
2010-05-01,British Airways,BA,International,Europe,14844,2010,May
2010-05-01,British Airways,BA,International,Europe,17481,2010,May
2010-05-01,Cathay Pacific,CX,International,Asia,21458,2010,May
2010-05-01,Cathay Pacific,CX,International,Asia,22441,2010,May
2010-05-01,China Airlines,CI,International,Asia,11197,2010,May
2010-05-01,China Airlines,CI,International,Asia,11561,2010,May
2010-05-01,Delta Air Lines,DL,Domestic,US,123949,2010,May
2010-05-01,Delta Air Lines,DL,Domestic,US,127323,2010,May
2010-05-01,Delta Air Lines,DL,International,Asia,6222,2010,May
2010-05-01,Delta Air Lines,DL,International,Asia,7191,2010,May
2010-05-01,EVA Airways,BR,International,Asia,13719,2010,May
2010-05-01,EVA Airways,BR,International,Asia,14447,2010,May
2010-05-01,Emirates ,EK,International,Middle East,9590,2010,May
2010-05-01,Emirates ,EK,International,Middle East,9276,2010,May
2010-05-01,Frontier Airlines,F9,Domestic,US,16382,2010,May
2010-05-01,Frontier Airlines,F9,Domestic,US,15733,2010,May
2010-05-01,Hawaiian Airlines,HA,Domestic,US,7663,2010,May
2010-05-01,Hawaiian Airlines,HA,Domestic,US,7344,2010,May
2010-05-01,Horizon Air ,QX,Domestic,US,8596,2010,May
2010-05-01,Horizon Air ,QX,Domestic,US,8929,2010,May
2010-05-01,Japan Airlines,JL,International,Asia,5992,2010,May
2010-05-01,Japan Airlines,JL,International,Asia,7441,2010,May
2010-05-01,JetBlue Airways ,B6,Domestic,US,38554,2010,May
2010-05-01,JetBlue Airways ,B6,Domestic,US,39013,2010,May
2010-05-01,KLM Royal Dutch Airlines,KL,International,Europe,10611,2010,May
2010-05-01,KLM Royal Dutch Airlines,KL,International,Europe,10511,2010,May
2010-05-01,Korean Air Lines,KE,International,Asia,3952,2010,May
2010-05-01,Korean Air Lines,KE,International,Asia,4252,2010,May
2010-05-01,Lufthansa German Airlines,LH,International,Europe,17743,2010,May
2010-05-01,Lufthansa German Airlines,LH,International,Europe,17846,2010,May
2010-05-01,Mesa Airlines,YV,Domestic,US,10826,2010,May
2010-05-01,Mesa Airlines,YV,Domestic,US,10607,2010,May
2010-05-01,Mesaba Airlines,XJ,Domestic,US,231,2010,May
2010-05-01,Mesaba Airlines,XJ,Domestic,US,301,2010,May
2010-05-01,Mexicana Airlines,MX,International,Mexico,9852,2010,May
2010-05-01,Mexicana Airlines,MX,International,Mexico,9419,2010,May
2010-05-01,Philippine Airlines,PR,International,Asia,12434,2010,May
2010-05-01,Philippine Airlines,PR,International,Asia,11691,2010,May
2010-05-01,Qantas Airways,QF,International,Australia / Oceania,4509,2010,May
2010-05-01,Qantas Airways,QF,International,Australia / Oceania,3678,2010,May
2010-05-01,Republic Airlines,RW,Domestic,US,5695,2010,May
2010-05-01,Republic Airlines,RW,Domestic,US,5745,2010,May
2010-05-01,Servisair,,Domestic,US,73,2010,May
2010-05-01,Servisair,,Domestic,US,73,2010,May
2010-05-01,Singapore Airlines,SQ,International,Asia,13293,2010,May
2010-05-01,Singapore Airlines,SQ,International,Asia,16125,2010,May
2010-05-01,SkyWest Airlines,OO,Domestic,US,9031,2010,May
2010-05-01,SkyWest Airlines,OO,Domestic,US,9095,2010,May
2010-05-01,SkyWest Airlines,OO,Domestic,US,113294,2010,May
2010-05-01,SkyWest Airlines,OO,Domestic,US,112403,2010,May
2010-05-01,SkyWest Airlines,OO,International,Canada,2391,2010,May
2010-05-01,SkyWest Airlines,OO,International,Canada,7811,2010,May
2010-05-01,SkyWest Airlines,OO,International,Canada,12223,2010,May
2010-05-01,Southwest Airlines,WN,Domestic,US,123342,2010,May
2010-05-01,Southwest Airlines,WN,Domestic,US,119673,2010,May
2010-05-01,Southwest Airlines,WN,Domestic,US,154,2010,May
2010-05-01,Sun Country Airlines,SY,Domestic,US,903,2010,May
2010-05-01,Sun Country Airlines,SY,Domestic,US,886,2010,May
2010-05-01,TACA,TA,International,Central America,4099,2010,May
2010-05-01,TACA,TA,International,Central America,3848,2010,May
2010-05-01,US Airways,US ,Domestic,US,56729,2010,May
2010-05-01,US Airways,US ,Domestic,US,56510,2010,May
2010-05-01,United Airlines,UA,Domestic,US,63327,2010,May
2010-05-01,United Airlines,UA,Domestic,US,62271,2010,May
2010-05-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,16191,2010,May
2010-05-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,9397,2010,May
2010-05-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,21294,2010,May
2010-05-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,21189,2010,May
2010-05-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,646,2010,May
2010-05-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,404581,2010,May
2010-05-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,402588,2010,May
2010-05-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,12260,2010,May
2010-05-01,United Airlines - Pre 07/01/2013,UA,International,Asia,65088,2010,May
2010-05-01,United Airlines - Pre 07/01/2013,UA,International,Asia,67284,2010,May
2010-05-01,United Airlines - Pre 07/01/2013,UA,International,Asia,5108,2010,May
2010-05-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,6692,2010,May
2010-05-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,5949,2010,May
2010-05-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,514,2010,May
2010-05-01,United Airlines - Pre 07/01/2013,UA,International,Canada,16421,2010,May
2010-05-01,United Airlines - Pre 07/01/2013,UA,International,Canada,16577,2010,May
2010-05-01,United Airlines - Pre 07/01/2013,UA,International,Canada,622,2010,May
2010-05-01,United Airlines - Pre 07/01/2013,UA,International,Europe,28620,2010,May
2010-05-01,United Airlines - Pre 07/01/2013,UA,International,Europe,30302,2010,May
2010-05-01,United Airlines - Pre 07/01/2013,UA,International,Europe,808,2010,May
2010-05-01,United Airlines - Pre 07/01/2013,UA,International,Mexico,6748,2010,May
2010-05-01,United Airlines - Pre 07/01/2013,UA,International,Mexico,7030,2010,May
2010-05-01,United Airlines - Pre 07/01/2013,UA,International,Mexico,606,2010,May
2010-05-01,Virgin America,VX,Domestic,US,100495,2010,May
2010-05-01,Virgin America,VX,Domestic,US,101994,2010,May
2010-05-01,Virgin Atlantic,VS,International,Europe,10103,2010,May
2010-05-01,Virgin Atlantic,VS,International,Europe,10170,2010,May
2010-05-01,WestJet Airlines,WS,International,Canada,4147,2010,May
2010-05-01,WestJet Airlines,WS,International,Canada,4352,2010,May
2010-06-01,Aeromexico,AM,International,Mexico,3529,2010,June
2010-06-01,Aeromexico,AM,International,Mexico,3711,2010,June
2010-06-01,Air Berlin,AB,International,Europe,2158,2010,June
2010-06-01,Air Berlin,AB,International,Europe,2548,2010,June
2010-06-01,Air Canada ,AC,International,Canada,27886,2010,June
2010-06-01,Air Canada ,AC,International,Canada,34141,2010,June
2010-06-01,Air China,CA,International,Asia,6903,2010,June
2010-06-01,Air China,CA,International,Asia,6992,2010,June
2010-06-01,Air France,AF,International,Europe,13640,2010,June
2010-06-01,Air France,AF,International,Europe,13931,2010,June
2010-06-01,Air New Zealand,NZ,International,Australia / Oceania,6049,2010,June
2010-06-01,Air New Zealand,NZ,International,Australia / Oceania,5397,2010,June
2010-06-01,AirTran Airways,FL,Domestic,US,22294,2010,June
2010-06-01,AirTran Airways,FL,Domestic,US,23442,2010,June
2010-06-01,Alaska Airlines,AS,Domestic,US,33060,2010,June
2010-06-01,Alaska Airlines,AS,Domestic,US,35357,2010,June
2010-06-01,Alaska Airlines,AS,International,Mexico,8752,2010,June
2010-06-01,Alaska Airlines,AS,International,Mexico,8022,2010,June
2010-06-01,All Nippon Airways,NH,International,Asia,6603,2010,June
2010-06-01,All Nippon Airways,NH,International,Asia,7194,2010,June
2010-06-01,American Airlines,AA,Domestic,US,140351,2010,June
2010-06-01,American Airlines,AA,Domestic,US,147565,2010,June
2010-06-01,Asiana Airlines,OZ,International,Asia,4837,2010,June
2010-06-01,Asiana Airlines,OZ,International,Asia,5152,2010,June
2010-06-01,British Airways,BA,International,Europe,14844,2010,June
2010-06-01,British Airways,BA,International,Europe,17481,2010,June
2010-06-01,Cathay Pacific,CX,International,Asia,20533,2010,June
2010-06-01,Cathay Pacific,CX,International,Asia,22611,2010,June
2010-06-01,China Airlines,CI,International,Asia,10810,2010,June
2010-06-01,China Airlines,CI,International,Asia,11031,2010,June
2010-06-01,Delta Air Lines,DL,Domestic,US,144306,2010,June
2010-06-01,Delta Air Lines,DL,Domestic,US,155866,2010,June
2010-06-01,Delta Air Lines,DL,International,Asia,6223,2010,June
2010-06-01,Delta Air Lines,DL,International,Asia,6410,2010,June
2010-06-01,EVA Airways,BR,International,Asia,13893,2010,June
2010-06-01,EVA Airways,BR,International,Asia,14719,2010,June
2010-06-01,Emirates ,EK,International,Middle East,9257,2010,June
2010-06-01,Emirates ,EK,International,Middle East,10060,2010,June
2010-06-01,Frontier Airlines,F9,Domestic,US,17606,2010,June
2010-06-01,Frontier Airlines,F9,Domestic,US,17801,2010,June
2010-06-01,Hawaiian Airlines,HA,Domestic,US,7160,2010,June
2010-06-01,Hawaiian Airlines,HA,Domestic,US,7557,2010,June
2010-06-01,Horizon Air ,QX,Domestic,US,10495,2010,June
2010-06-01,Horizon Air ,QX,Domestic,US,10490,2010,June
2010-06-01,Japan Airlines,JL,International,Asia,6092,2010,June
2010-06-01,Japan Airlines,JL,International,Asia,7183,2010,June
2010-06-01,JetBlue Airways ,B6,Domestic,US,38490,2010,June
2010-06-01,JetBlue Airways ,B6,Domestic,US,39314,2010,June
2010-06-01,KLM Royal Dutch Airlines,KL,International,Europe,10559,2010,June
2010-06-01,KLM Royal Dutch Airlines,KL,International,Europe,10651,2010,June
2010-06-01,Korean Air Lines,KE,International,Asia,6039,2010,June
2010-06-01,Korean Air Lines,KE,International,Asia,6889,2010,June
2010-06-01,Lufthansa German Airlines,LH,International,Europe,17762,2010,June
2010-06-01,Lufthansa German Airlines,LH,International,Europe,18875,2010,June
2010-06-01,Mesa Airlines,YV,Domestic,US,9839,2010,June
2010-06-01,Mesa Airlines,YV,Domestic,US,9617,2010,June
2010-06-01,Mesaba Airlines,XJ,Domestic,US,65,2010,June
2010-06-01,Mesaba Airlines,XJ,Domestic,US,76,2010,June
2010-06-01,Mexicana Airlines,MX,International,Mexico,10051,2010,June
2010-06-01,Mexicana Airlines,MX,International,Mexico,12525,2010,June
2010-06-01,Pacific Aviation,,International,Europe,160,2010,June
2010-06-01,Pacific Aviation,,International,Europe,160,2010,June
2010-06-01,Philippine Airlines,PR,International,Asia,11066,2010,June
2010-06-01,Philippine Airlines,PR,International,Asia,12337,2010,June
2010-06-01,Qantas Airways,QF,International,Australia / Oceania,4563,2010,June
2010-06-01,Qantas Airways,QF,International,Australia / Oceania,4173,2010,June
2010-06-01,Republic Airlines,RW,Domestic,US,6196,2010,June
2010-06-01,Republic Airlines,RW,Domestic,US,6263,2010,June
2010-06-01,Singapore Airlines,SQ,International,Asia,13879,2010,June
2010-06-01,Singapore Airlines,SQ,International,Asia,15957,2010,June
2010-06-01,SkyWest Airlines,OO,Domestic,US,10938,2010,June
2010-06-01,SkyWest Airlines,OO,Domestic,US,11142,2010,June
2010-06-01,SkyWest Airlines,OO,Domestic,US,121565,2010,June
2010-06-01,SkyWest Airlines,OO,Domestic,US,124533,2010,June
2010-06-01,SkyWest Airlines,OO,International,Canada,2344,2010,June
2010-06-01,SkyWest Airlines,OO,International,Canada,8054,2010,June
2010-06-01,SkyWest Airlines,OO,International,Canada,11590,2010,June
2010-06-01,Southwest Airlines,WN,Domestic,US,129921,2010,June
2010-06-01,Southwest Airlines,WN,Domestic,US,129346,2010,June
2010-06-01,Southwest Airlines,WN,Domestic,US,248,2010,June
2010-06-01,Sun Country Airlines,SY,Domestic,US,2576,2010,June
2010-06-01,Sun Country Airlines,SY,Domestic,US,2757,2010,June
2010-06-01,Swiss International,LX,International,Europe,5217,2010,June
2010-06-01,Swiss International,LX,International,Europe,5554,2010,June
2010-06-01,TACA,TA,International,Central America,4709,2010,June
2010-06-01,TACA,TA,International,Central America,5497,2010,June
2010-06-01,US Airways,US ,Domestic,US,57991,2010,June
2010-06-01,US Airways,US ,Domestic,US,60093,2010,June
2010-06-01,United Airlines,UA,Domestic,US,71283,2010,June
2010-06-01,United Airlines,UA,Domestic,US,72750,2010,June
2010-06-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,12046,2010,June
2010-06-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,9606,2010,June
2010-06-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,21101,2010,June
2010-06-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,21771,2010,June
2010-06-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,842,2010,June
2010-06-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,400924,2010,June
2010-06-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,413640,2010,June
2010-06-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,15990,2010,June
2010-06-01,United Airlines - Pre 07/01/2013,UA,International,Asia,70903,2010,June
2010-06-01,United Airlines - Pre 07/01/2013,UA,International,Asia,71424,2010,June
2010-06-01,United Airlines - Pre 07/01/2013,UA,International,Asia,7126,2010,June
2010-06-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,9135,2010,June
2010-06-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,7550,2010,June
2010-06-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,692,2010,June
2010-06-01,United Airlines - Pre 07/01/2013,UA,International,Canada,16400,2010,June
2010-06-01,United Airlines - Pre 07/01/2013,UA,International,Canada,18363,2010,June
2010-06-01,United Airlines - Pre 07/01/2013,UA,International,Canada,336,2010,June
2010-06-01,United Airlines - Pre 07/01/2013,UA,International,Europe,31266,2010,June
2010-06-01,United Airlines - Pre 07/01/2013,UA,International,Europe,33167,2010,June
2010-06-01,United Airlines - Pre 07/01/2013,UA,International,Europe,900,2010,June
2010-06-01,United Airlines - Pre 07/01/2013,UA,International,Mexico,6551,2010,June
